trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1418,False,"{'a': 0.002, 'e': 0.058777273728757934}",20,14,9.76921807868851,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.05865983665751736}",30,14,5.442106197454831,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.0585426342257016}",20,12,2.0721096314001146,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.05842566596450083}",35,24,20.178570237868144,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05830893140604179}",20,9,19.01243309128489,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.05819243008338615}",30,19,19.801233483502855,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.002, 'e': 0.0580761615305284}",20,10,17.87684110668021,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057960125282394234}",20,0,28.79274764350622,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1426,False,"{'a': 0.002, 'e': 0.057844320874838456}",30,24,12.907081363074251,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05772874784464333}",25,11,-59.19707649401216,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
1428,False,"{'a': 0.002, 'e': 0.05761340572951652}",20,6,23.248340966173636,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.057498294068089484}",20,10,17.387449086795538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.002, 'e': 0.05738341239991535}",20,6,26.822438041645405,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05726876026546736}",20,15,10.355696961607123,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.05715433720613676}",30,16,26.766952707457108,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.057040142764231215}",20,13,13.131214044788374,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056926176482972754}",20,8,10.66318901229544,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.056812437906496156}",20,6,25.111134109687395,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.0566989265798469}",25,4,32.477579710374975,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.056585642048979604}",20,13,10.502201969218744,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05647258386075591}",20,14,12.338045312749024,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.05635975156294299}",30,19,7.158922271929351,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.002, 'e': 0.05624714470421144}",20,2,29.847230169998312,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.056134762834133725}",25,13,21.82305129517933,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.05602260550318217}",25,5,21.622166264780187,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.055910672262727355}",30,22,10.639748765525628,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.05579896266503611}",20,16,7.937230258650798,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.002, 'e': 0.05568747626326995}",20,12,14.494102534890741,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05557621261148306}",20,16,5.496284563718381,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.002, 'e': 0.05546517126462075}",20,11,15.820190426202984,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.05535435177851743}",25,3,35.07063430042813,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.002, 'e': 0.055243753709895045}",25,14,21.70524794690814,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.05513337661636114}",20,5,4.375617068307675,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.05502322005640723}",25,16,17.647712753464777,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.05491328358940689}",25,18,14.625482959630219,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.054803566775614154}",25,11,22.35581338866838,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.002, 'e': 0.05469406917616156}",25,10,25.084347758509693,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.002, 'e': 0.054584790353058625}",20,13,14.972927219420615,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.002, 'e': 0.05447572986918986}",20,11,17.357429846106463,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.002, 'e': 0.05436688728831322}",35,25,22.027007056581297,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.002, 'e': 0.05425826217505821}",25,16,16.836167039086995,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.002, 'e': 0.05414985409492427}",20,9,17.232448916360983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.002, 'e': 0.054041662614278875}",30,19,23.13288611719002,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.002, 'e': 0.05393368730035602}",35,11,29.705885428788697,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1462,False,"{'a': 0.002, 'e': 0.05382592772125425}",25,19,10.675189569312943,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.002, 'e': 0.053718383445935165}",20,15,8.09682700837247,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.002, 'e': 0.053611054044221465}",20,8,24.904298156331183,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.002, 'e': 0.05350393908679544}",25,7,18.075166255331762,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.002, 'e': 0.053397038145197084}",25,18,11.218794505671971,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.002, 'e': 0.053290350791822524}",20,12,16.85439893542542,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.002, 'e': 0.05318387659992216}",25,11,18.715985246800443,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1469,False,"{'a': 0.002, 'e': 0.053077615143599134}",20,9,23.139297747879116,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.002, 'e': 0.052971565997807425}",25,16,-26.250071498770122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1471,False,"{'a': 0.002, 'e': 0.05286572873835037}",30,11,31.447908833610747,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.002, 'e': 0.052760102941878724}",20,8,17.72156644351046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.002, 'e': 0.05265468818588921}",20,13,14.004577071520632,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.002, 'e': 0.05254948404872264}",20,14,11.07914155871709,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.002, 'e': 0.05244449010956234}",20,9,17.36093325949292,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.002, 'e': 0.05233970594843238}",25,19,10.339649714641721,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.002, 'e': 0.05223513114619603}",20,5,24.93231325256534,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.002, 'e': 0.05213076528455389}",35,26,15.914931565193228,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.002, 'e': 0.052026607946042414}",25,7,22.797574316260118,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.002, 'e': 0.05192265871403207}",20,15,-1.7538991388156235,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1481,False,"{'a': 0.002, 'e': 0.05181891717272583}",20,9,9.118039609247058,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1482,False,"{'a': 0.002, 'e': 0.05171538290715736}",30,22,15.888203687655942,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.002, 'e': 0.05161205550318949}",30,19,19.89507050184065,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.002, 'e': 0.051508934547512424}",25,3,35.968509125970556,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.002, 'e': 0.051406019627642255}",30,12,-27.122859228354226,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1486,False,"{'a': 0.002, 'e': 0.05130331033191911}",20,7,8.478078417968849,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1487,False,"{'a': 0.002, 'e': 0.05120080624950572}",20,14,11.870339715071596,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.002, 'e': 0.05109850697038558}",25,15,18.35864495153584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.002, 'e': 0.050996412085361466}",20,14,10.526017465516965,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.002, 'e': 0.05089452118605367}",30,18,24.86008824789812,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.002, 'e': 0.0507928338648985}",25,7,35.14061747171532,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.002, 'e': 0.050691349715146494}",20,16,6.362613253382511,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.002, 'e': 0.05059006833086096}",35,23,20.16333770297701,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.002, 'e': 0.05048898930691617}",25,13,19.68635433177236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.002, 'e': 0.05038811223899596}",20,10,16.67309224015575,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.002, 'e': 0.050287436723591865}",30,18,24.794815489204947,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.002, 'e': 0.050186962358001734}",30,19,22.577339082679995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.002, 'e': 0.05008668874032793}",20,16,6.869774269109383,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.002, 'e': 0.049986615469475894}",20,5,2.477443318242437,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1500,False,"{'a': 0.002, 'e': 0.04988674214515236}",25,18,14.306517415462377,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.002, 'e': 0.049787068367863944}",25,15,19.805851212847273,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.002, 'e': 0.04968759373891536}",25,15,17.971858138400414,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.002, 'e': 0.049588317860408}",30,18,23.26381791704295,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.002, 'e': 0.04948924033523819}",20,14,12.460984114754964,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.002, 'e': 0.049390360767095715}",25,12,26.6477719183822,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.002, 'e': 0.04929167876046215}",20,14,14.40633011006787,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.002, 'e': 0.04919319392060936}",35,3,34.238607688350925,"{0: 31, 1: 0, 2: 1, 3: 0, 4: 0}",1
1508,False,"{'a': 0.002, 'e': 0.04909490585359783}",35,16,38.59741922923935,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.002, 'e': 0.0489968141662752}",30,22,17.25029725986697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.002, 'e': 0.04889891846627454}",30,22,13.638162874823031,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.002, 'e': 0.04880121836201296}",35,16,24.17143016415371,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.002, 'e': 0.048703713462689875}",25,9,28.089909853847608,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.002, 'e': 0.048606403378285604}",20,16,6.90985806314271,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.002, 'e': 0.04850928771955963}",25,3,39.51283521806988,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.002, 'e': 0.04841236609804924}",20,14,13.190649092837033,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.002, 'e': 0.04831563812606777}",20,15,9.57396176938214,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.002, 'e': 0.04821910341670324}",30,21,16.939351557201434,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.002, 'e': 0.048122761583816655}",20,9,20.538338520566224,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.002, 'e': 0.048026612242040585}",25,14,21.630123842162348,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.002, 'e': 0.0479306550067775}",20,13,11.303423695331215,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.002, 'e': 0.04783488949419837}",25,4,23.19559144270544,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1522,False,"{'a': 0.002, 'e': 0.047739315321240976}",20,4,21.456797283480437,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.002, 'e': 0.047643932105608536}",25,12,25.054359137873902,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.002, 'e': 0.04754873946576803}",30,9,35.61796140767679,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.002, 'e': 0.0474537370209488}",25,15,14.952780445029521,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.002, 'e': 0.04735892439114091}",20,13,12.714368042806948,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.002, 'e': 0.047264301197093746}",20,14,10.288408145171525,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.002, 'e': 0.04716986706031437}",25,17,16.29772672821725,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.002, 'e': 0.04707562160306615}",20,6,25.80747637162427,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.002, 'e': 0.04698156444836709}",20,0,14.251328628025991,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1531,False,"{'a': 0.002, 'e': 0.046887695219988486}",20,13,10.06325109229131,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.002, 'e': 0.04679401354245326}",25,0,42.22931811940776,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1533,False,"{'a': 0.002, 'e': 0.04670051904103461}",20,11,17.23685895727506,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.002, 'e': 0.04660721134175438}",20,0,30.040655226444038,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1535,False,"{'a': 0.002, 'e': 0.04651409007138167}",25,13,22.21612512160261,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.002, 'e': 0.04642115485743125}",25,7,-11.677494361368856,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1537,False,"{'a': 0.002, 'e': 0.046328405328162174}",30,10,27.460239144895517,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.002, 'e': 0.046235841112576184}",20,9,16.61769798989369,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.002, 'e': 0.04614346184041627}",20,11,17.840227076482922,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.002, 'e': 0.046051267142165266}",25,14,9.125335111349793,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1541,False,"{'a': 0.002, 'e': 0.045959256649044204}",25,11,23.230223110266277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.002, 'e': 0.04586742999301104}",30,8,23.51663632196733,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1543,False,"{'a': 0.002, 'e': 0.04577578680675899}",20,0,28.187415498399538,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1544,False,"{'a': 0.002, 'e': 0.04568432672371522}",20,16,5.185590827934296,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.002, 'e': 0.045593049378039235}",25,3,35.803252555412236,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.002, 'e': 0.04550195440462157}",20,5,26.46636190499708,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.002, 'e': 0.04541104143908218}",25,5,31.01923258749932,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.002, 'e': 0.04532031011776911}",20,0,29.390207426086736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1549,False,"{'a': 0.002, 'e': 0.04522976007775692}",20,11,19.254254435800767,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.002, 'e': 0.04513939095684536}",25,16,14.475937488773734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.002, 'e': 0.0450492023935578}",30,0,39.598756401813226,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1552,False,"{'a': 0.002, 'e': 0.0449591940271399}",35,18,-11.961488279371085,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1553,False,"{'a': 0.002, 'e': 0.04486936549755803}",30,18,23.101065482521825,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.002, 'e': 0.044779716445498004}",20,8,22.54948031828777,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.002, 'e': 0.04469024651236344}",35,18,32.17614768508669,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.002, 'e': 0.044600955340274535}",30,22,15.871918011754403,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.002, 'e': 0.04451184257206644}",20,5,25.47734738516526,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.002, 'e': 0.044422907851287996}",20,15,9.83544268530397,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.002, 'e': 0.04433415082220017}",20,15,10.741657791038312,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.002, 'e': 0.04424557112977477}",35,13,44.1844715281379,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.002, 'e': 0.04415716841969286}",20,0,9.122054558839958,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1562,False,"{'a': 0.002, 'e': 0.04406894233834353}",25,8,30.33921308722621,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.002, 'e': 0.04398089253282229}",25,7,25.085106311983175,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.002, 'e': 0.04389301865092984}",20,11,18.505734927007975,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.002, 'e': 0.04380532034117049}",20,4,-23.45525064785646,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1566,False,"{'a': 0.002, 'e': 0.04371779725275094}",30,21,18.941500450801037,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.002, 'e': 0.043630449035578674}",25,12,10.579305892169979,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1568,False,"{'a': 0.002, 'e': 0.04354327534026074}",30,0,38.214824430714756,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1569,False,"{'a': 0.002, 'e': 0.04345627581810221}",30,22,13.28203377653121,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.002, 'e': 0.04336945012110491}",25,19,13.909186583919503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.002, 'e': 0.043282797901965896}",25,1,42.136985278308764,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.002, 'e': 0.04319631881407622}",25,13,19.38566055191454,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.002, 'e': 0.043110012511519386}",20,10,19.54264547862799,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.002, 'e': 0.04302387864907009}",30,24,9.029732614805937,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.002, 'e': 0.042937916882192735}",20,13,13.47128688459605,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.002, 'e': 0.04285212686704019}",20,9,9.966383693728574,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1577,False,"{'a': 0.002, 'e': 0.04276650826045222}",20,14,8.988582274685777,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.002, 'e': 0.04268106071995433}",20,12,14.932103883576154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.002, 'e': 0.042595783903756214}",30,18,20.124442501466934,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.002, 'e': 0.042510677470750526}",30,12,32.98762510749306,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.002, 'e': 0.042425741080511385}",20,8,22.43272350063634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.002, 'e': 0.042340974393293145}",25,19,1.567486075933859,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.002, 'e': 0.042256377070028925}",25,2,24.93527658696545,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1584,False,"{'a': 0.002, 'e': 0.04217194877232933}",20,9,19.89300743009055,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.002, 'e': 0.042087689162481054}",20,10,16.666786756150714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.002, 'e': 0.04200359790344555}",20,13,16.80629008822553,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.002, 'e': 0.04191967465885765}",20,0,-10.81328784085626,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1588,False,"{'a': 0.002, 'e': 0.0418359190930243}",25,16,8.952436328398614,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.002, 'e': 0.04175233087092308}",25,15,19.173777962949384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.002, 'e': 0.04166890965820104}",25,14,23.03966783880647,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.002, 'e': 0.04158565512117316}",20,13,0.2678494331101988,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1592,False,"{'a': 0.002, 'e': 0.04150256692682124}",25,12,24.94446269801513,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.002, 'e': 0.04141964474279235}",25,15,20.73583296096934,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.002, 'e': 0.041336888237397666}",20,13,13.876097829589833,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.002, 'e': 0.04125429707961103}",30,12,24.1268723498779,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.002, 'e': 0.04117187093906774}",25,14,18.53821990950737,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.002, 'e': 0.04108960948606308}",25,13,12.62676052719058,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.002, 'e': 0.04100751239155117}",20,16,8.152494406065198,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.002, 'e': 0.04092557932714349}",30,17,-40.82757037830194,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
1600,False,"{'a': 0.002, 'e': 0.0408438099651077}",30,23,14.528797836556508,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
